Date: 140.918674324 | Trip: 1336 | Vehicle ID: 450 | Total Distance: 3.381 km | Total Time: 244.800 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.184 L | Total CO2 Emissions: 227.011 g
Date: 140.958590759 | Trip: 1337 | Vehicle ID: 450 | Total Distance: 3.918 km | Total Time: 241.700 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.196 L | Total CO2 Emissions: 228.783 g
Date: 141.907049694 | Trip: 1340 | Vehicle ID: 450 | Total Distance: 7.108 km | Total Time: 718.500 secs | Total Idling Time: 122.800 secs | Total Fuel Consumed: 0.313 L | Total CO2 Emissions: 403.515 g
Date: 142.0189465 | Trip: 1341 | Vehicle ID: 450 | Total Distance: 6.969 km | Total Time: 591.300 secs | Total Idling Time: 71.400 secs | Total Fuel Consumed: 0.334 L | Total CO2 Emissions: 408.564 g
Date: 142.793350037 | Trip: 1343 | Vehicle ID: 450 | Total Distance: 1.050 km | Total Time: 128.700 secs | Total Idling Time: 11.100 secs | Total Fuel Consumed: 0.048 L | Total CO2 Emissions: 63.747 g
Date: 144.639343843 | Trip: 1347 | Vehicle ID: 450 | Total Distance: 2.009 km | Total Time: 173.200 secs | Total Idling Time: 37.000 secs | Total Fuel Consumed: 0.080 L | Total CO2 Emissions: 103.521 g
Date: 146.835958741 | Trip: 1355 | Vehicle ID: 450 | Total Distance: 1.480 km | Total Time: 226.400 secs | Total Idling Time: 118.200 secs | Total Fuel Consumed: 0.067 L | Total CO2 Emissions: 122.516 g
Date: 146.880449296 | Trip: 1358 | Vehicle ID: 450 | Total Distance: 1.175 km | Total Time: 79.300 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.051 L | Total CO2 Emissions: 93.788 g
Date: 147.539428037 | Trip: 1359 | Vehicle ID: 450 | Total Distance: 2.516 km | Total Time: 195.900 secs | Total Idling Time: 28.100 secs | Total Fuel Consumed: 0.075 L | Total CO2 Emissions: 127.906 g
Date: 147.852293981 | Trip: 1362 | Vehicle ID: 450 | Total Distance: 1.174 km | Total Time: 72.300 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.053 L | Total CO2 Emissions: 78.564 g
Date: 150.72804538 | Trip: 1365 | Vehicle ID: 450 | Total Distance: 11.248 km | Total Time: 469.700 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.594 L | Total CO2 Emissions: 1055.590 g
Date: 150.765006028 | Trip: 1366 | Vehicle ID: 450 | Total Distance: 12.900 km | Total Time: 903.200 secs | Total Idling Time: 69.500 secs | Total Fuel Consumed: 0.647 L | Total CO2 Emissions: 1178.850 g
Date: 150.963457491 | Trip: 1367 | Vehicle ID: 450 | Total Distance: 12.605 km | Total Time: 886.800 secs | Total Idling Time: 57.900 secs | Total Fuel Consumed: 0.517 L | Total CO2 Emissions: 832.219 g
Date: 151.750418287 | Trip: 1370 | Vehicle ID: 450 | Total Distance: 6.640 km | Total Time: 1062.700 secs | Total Idling Time: 502.600 secs | Total Fuel Consumed: 0.361 L | Total CO2 Emissions: 609.175 g
Date: 22.5012844259 | Trip: 1366 | Vehicle ID: 5 | Total Distance: 1.618 km | Total Time: 80.200 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.094 L | Total CO2 Emissions: 104.472 g
Date: 22.5609811852 | Trip: 1368 | Vehicle ID: 5 | Total Distance: 7.911 km | Total Time: 764.000 secs | Total Idling Time: 108.300 secs | Total Fuel Consumed: 0.396 L | Total CO2 Emissions: 454.921 g
Date: 22.9010505741 | Trip: 1369 | Vehicle ID: 5 | Total Distance: 5.665 km | Total Time: 733.800 secs | Total Idling Time: 233.800 secs | Total Fuel Consumed: 0.225 L | Total CO2 Emissions: 255.058 g
Date: 36.4965188704 | Trip: 1443 | Vehicle ID: 5 | Total Distance: 1.596 km | Total Time: 89.200 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.068 L | Total CO2 Emissions: 72.948 g
Date: 36.8937491389 | Trip: 1445 | Vehicle ID: 5 | Total Distance: 5.855 km | Total Time: 647.200 secs | Total Idling Time: 102.400 secs | Total Fuel Consumed: 0.254 L | Total CO2 Emissions: 297.435 g
Date: 1.58665119444 | Trip: 706 | Vehicle ID: 8 | Total Distance: 2.057 km | Total Time: 134.300 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.099 L | Total CO2 Emissions: 84.471 g
Date: 1.93178628704 | Trip: 707 | Vehicle ID: 8 | Total Distance: 2.904 km | Total Time: 239.500 secs | Total Idling Time: 36.100 secs | Total Fuel Consumed: 0.204 L | Total CO2 Emissions: 197.018 g
Date: 8.56016175925 | Trip: 730 | Vehicle ID: 8 | Total Distance: 4.585 km | Total Time: 387.800 secs | Total Idling Time: 44.600 secs | Total Fuel Consumed: 0.284 L | Total CO2 Emissions: 325.612 g
Date: 29.5723856389 | Trip: 805 | Vehicle ID: 8 | Total Distance: 4.676 km | Total Time: 398.800 secs | Total Idling Time: 69.500 secs | Total Fuel Consumed: 0.284 L | Total CO2 Emissions: 344.912 g
Date: 43.9277080185 | Trip: 854 | Vehicle ID: 8 | Total Distance: 3.974 km | Total Time: 619.200 secs | Total Idling Time: 185.200 secs | Total Fuel Consumed: 0.292 L | Total CO2 Emissions: 345.088 g
Date: 43.946717963 | Trip: 855 | Vehicle ID: 8 | Total Distance: 4.216 km | Total Time: 840.900 secs | Total Idling Time: 75.000 secs | Total Fuel Consumed: 0.348 L | Total CO2 Emissions: 396.232 g
Date: 1.50398989815 | Trip: 107 | Vehicle ID: 220 | Total Distance: 7.868 km | Total Time: 709.900 secs | Total Idling Time: 149.000 secs | Total Fuel Consumed: 0.331 L | Total CO2 Emissions: 311.446 g
Date: 6.46485907408 | Trip: 123 | Vehicle ID: 220 | Total Distance: 10.285 km | Total Time: 725.900 secs | Total Idling Time: 41.400 secs | Total Fuel Consumed: 0.406 L | Total CO2 Emissions: 454.348 g
Date: 7.68075310185 | Trip: 131 | Vehicle ID: 220 | Total Distance: 8.094 km | Total Time: 1035.600 secs | Total Idling Time: 266.400 secs | Total Fuel Consumed: 0.279 L | Total CO2 Emissions: 324.242 g
Date: 11.4946496204 | Trip: 151 | Vehicle ID: 220 | Total Distance: 2.687 km | Total Time: 270.100 secs | Total Idling Time: 9.000 secs | Total Fuel Consumed: 0.149 L | Total CO2 Emissions: 168.548 g
Date: 11.5073400556 | Trip: 152 | Vehicle ID: 220 | Total Distance: 3.920 km | Total Time: 315.400 secs | Total Idling Time: 13.100 secs | Total Fuel Consumed: 0.116 L | Total CO2 Emissions: 133.249 g
Date: 12.0560993889 | Trip: 156 | Vehicle ID: 220 | Total Distance: 11.141 km | Total Time: 988.100 secs | Total Idling Time: 214.300 secs | Total Fuel Consumed: 0.438 L | Total CO2 Emissions: 528.593 g
Date: 15.8270950741 | Trip: 172 | Vehicle ID: 220 | Total Distance: 9.985 km | Total Time: 977.000 secs | Total Idling Time: 215.300 secs | Total Fuel Consumed: 0.395 L | Total CO2 Emissions: 499.912 g
Date: 16.0771482407 | Trip: 176 | Vehicle ID: 220 | Total Distance: 7.943 km | Total Time: 733.600 secs | Total Idling Time: 57.000 secs | Total Fuel Consumed: 0.251 L | Total CO2 Emissions: 292.604 g
Date: 16.5358126852 | Trip: 178 | Vehicle ID: 220 | Total Distance: 10.070 km | Total Time: 643.000 secs | Total Idling Time: 2.500 secs | Total Fuel Consumed: 0.728 L | Total CO2 Emissions: 242.994 g
Date: 16.5634176944 | Trip: 179 | Vehicle ID: 220 | Total Distance: 8.904 km | Total Time: 730.900 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.457 L | Total CO2 Emissions: 346.119 g
Date: 17.5313414907 | Trip: 185 | Vehicle ID: 220 | Total Distance: 11.296 km | Total Time: 1306.900 secs | Total Idling Time: 393.900 secs | Total Fuel Consumed: 0.420 L | Total CO2 Emissions: 496.028 g
Date: 19.537083463 | Trip: 191 | Vehicle ID: 220 | Total Distance: 7.700 km | Total Time: 405.700 secs | Total Idling Time: 35.100 secs | Total Fuel Consumed: 0.337 L | Total CO2 Emissions: 379.246 g
Date: 21.4476177963 | Trip: 200 | Vehicle ID: 220 | Total Distance: 7.876 km | Total Time: 663.000 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.305 L | Total CO2 Emissions: 322.232 g
Date: 21.6762209537 | Trip: 202 | Vehicle ID: 220 | Total Distance: 12.747 km | Total Time: 1245.000 secs | Total Idling Time: 253.000 secs | Total Fuel Consumed: 0.517 L | Total CO2 Emissions: 559.069 g
Date: 22.5021227963 | Trip: 204 | Vehicle ID: 220 | Total Distance: 7.938 km | Total Time: 1046.900 secs | Total Idling Time: 255.400 secs | Total Fuel Consumed: 0.391 L | Total CO2 Emissions: 431.775 g
Date: 25.5022604352 | Trip: 223 | Vehicle ID: 220 | Total Distance: 6.622 km | Total Time: 587.700 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.292 L | Total CO2 Emissions: 334.263 g
Date: 26.5042978982 | Trip: 228 | Vehicle ID: 220 | Total Distance: 5.997 km | Total Time: 600.000 secs | Total Idling Time: 106.100 secs | Total Fuel Consumed: 0.285 L | Total CO2 Emissions: 369.592 g
Date: 26.9133053333 | Trip: 232 | Vehicle ID: 220 | Total Distance: 7.918 km | Total Time: 656.000 secs | Total Idling Time: 31.400 secs | Total Fuel Consumed: 0.351 L | Total CO2 Emissions: 427.298 g
Date: 27.588710463 | Trip: 235 | Vehicle ID: 220 | Total Distance: 3.984 km | Total Time: 279.600 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.149 L | Total CO2 Emissions: 157.218 g
Date: 29.6700672037 | Trip: 240 | Vehicle ID: 220 | Total Distance: 8.564 km | Total Time: 848.000 secs | Total Idling Time: 133.800 secs | Total Fuel Consumed: 0.338 L | Total CO2 Emissions: 381.086 g
Date: 30.7710413148 | Trip: 246 | Vehicle ID: 220 | Total Distance: 7.905 km | Total Time: 796.000 secs | Total Idling Time: 118.700 secs | Total Fuel Consumed: 0.248 L | Total CO2 Emissions: 302.471 g
Date: 32.5045600741 | Trip: 254 | Vehicle ID: 220 | Total Distance: 1.726 km | Total Time: 187.500 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.086 L | Total CO2 Emissions: 87.776 g
Date: 36.7647675463 | Trip: 270 | Vehicle ID: 220 | Total Distance: 12.041 km | Total Time: 1130.100 secs | Total Idling Time: 290.000 secs | Total Fuel Consumed: 0.457 L | Total CO2 Emissions: 530.492 g
Date: 37.6237752222 | Trip: 277 | Vehicle ID: 220 | Total Distance: 6.329 km | Total Time: 515.700 secs | Total Idling Time: 34.800 secs | Total Fuel Consumed: 0.292 L | Total CO2 Emissions: 347.807 g
Date: 53.4046099352 | Trip: 300 | Vehicle ID: 220 | Total Distance: 8.517 km | Total Time: 807.900 secs | Total Idling Time: 25.900 secs | Total Fuel Consumed: 0.288 L | Total CO2 Emissions: 323.934 g
Date: 56.6520046482 | Trip: 315 | Vehicle ID: 220 | Total Distance: 2.629 km | Total Time: 167.400 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.126 L | Total CO2 Emissions: 136.147 g
Date: 58.5550011018 | Trip: 324 | Vehicle ID: 220 | Total Distance: 6.574 km | Total Time: 598.700 secs | Total Idling Time: 27.400 secs | Total Fuel Consumed: 0.369 L | Total CO2 Emissions: 381.934 g
Date: 62.5934080648 | Trip: 349 | Vehicle ID: 220 | Total Distance: 6.581 km | Total Time: 645.000 secs | Total Idling Time: 81.900 secs | Total Fuel Consumed: 0.347 L | Total CO2 Emissions: 355.372 g
Date: 63.6598222222 | Trip: 356 | Vehicle ID: 220 | Total Distance: 9.384 km | Total Time: 972.300 secs | Total Idling Time: 250.900 secs | Total Fuel Consumed: 0.469 L | Total CO2 Emissions: 509.321 g
Date: 64.736678537 | Trip: 357 | Vehicle ID: 220 | Total Distance: 6.357 km | Total Time: 591.600 secs | Total Idling Time: 47.900 secs | Total Fuel Consumed: 0.345 L | Total CO2 Emissions: 417.661 g
Date: 65.4905952222 | Trip: 361 | Vehicle ID: 220 | Total Distance: 2.159 km | Total Time: 191.700 secs | Total Idling Time: 27.800 secs | Total Fuel Consumed: 0.125 L | Total CO2 Emissions: 144.831 g
Date: 69.5511462222 | Trip: 375 | Vehicle ID: 220 | Total Distance: 6.565 km | Total Time: 554.600 secs | Total Idling Time: 28.200 secs | Total Fuel Consumed: 0.344 L | Total CO2 Emissions: 353.589 g
Date: 77.6319763704 | Trip: 418 | Vehicle ID: 220 | Total Distance: 6.179 km | Total Time: 590.500 secs | Total Idling Time: 102.100 secs | Total Fuel Consumed: 0.329 L | Total CO2 Emissions: 369.393 g
Date: 78.6287406667 | Trip: 421 | Vehicle ID: 220 | Total Distance: 7.915 km | Total Time: 747.000 secs | Total Idling Time: 30.900 secs | Total Fuel Consumed: 0.410 L | Total CO2 Emissions: 470.195 g
Date: 79.3783006852 | Trip: 424 | Vehicle ID: 220 | Total Distance: 4.611 km | Total Time: 372.200 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.183 L | Total CO2 Emissions: 171.925 g
Date: 79.4853671389 | Trip: 426 | Vehicle ID: 220 | Total Distance: 2.179 km | Total Time: 183.800 secs | Total Idling Time: 16.200 secs | Total Fuel Consumed: 0.107 L | Total CO2 Emissions: 134.653 g
Date: 79.5690614352 | Trip: 429 | Vehicle ID: 220 | Total Distance: 2.352 km | Total Time: 223.700 secs | Total Idling Time: 5.100 secs | Total Fuel Consumed: 0.180 L | Total CO2 Emissions: 195.653 g
Date: 79.6327465093 | Trip: 431 | Vehicle ID: 220 | Total Distance: 12.759 km | Total Time: 1214.100 secs | Total Idling Time: 219.500 secs | Total Fuel Consumed: 0.526 L | Total CO2 Emissions: 588.337 g
Date: 80.4565034537 | Trip: 433 | Vehicle ID: 220 | Total Distance: 7.703 km | Total Time: 867.900 secs | Total Idling Time: 112.100 secs | Total Fuel Consumed: 0.423 L | Total CO2 Emissions: 466.200 g
Date: 85.5397580833 | Trip: 459 | Vehicle ID: 220 | Total Distance: 8.227 km | Total Time: 874.200 secs | Total Idling Time: 80.200 secs | Total Fuel Consumed: 0.371 L | Total CO2 Emissions: 429.824 g
Date: 85.59891075 | Trip: 460 | Vehicle ID: 220 | Total Distance: 7.943 km | Total Time: 762.200 secs | Total Idling Time: 68.200 secs | Total Fuel Consumed: 0.284 L | Total CO2 Emissions: 333.899 g
Date: 86.5448759167 | Trip: 466 | Vehicle ID: 220 | Total Distance: 6.288 km | Total Time: 609.000 secs | Total Idling Time: 58.300 secs | Total Fuel Consumed: 0.287 L | Total CO2 Emissions: 322.016 g
Date: 88.409123787 | Trip: 475 | Vehicle ID: 220 | Total Distance: 3.342 km | Total Time: 294.800 secs | Total Idling Time: 8.000 secs | Total Fuel Consumed: 0.095 L | Total CO2 Emissions: 103.912 g
Date: 90.4542458519 | Trip: 479 | Vehicle ID: 220 | Total Distance: 5.385 km | Total Time: 487.400 secs | Total Idling Time: 121.300 secs | Total Fuel Consumed: 0.155 L | Total CO2 Emissions: 160.153 g
Date: 90.5430768519 | Trip: 480 | Vehicle ID: 220 | Total Distance: 5.398 km | Total Time: 368.700 secs | Total Idling Time: 10.300 secs | Total Fuel Consumed: 0.239 L | Total CO2 Emissions: 260.313 g
Date: 93.6215392407 | Trip: 495 | Vehicle ID: 220 | Total Distance: 10.438 km | Total Time: 858.200 secs | Total Idling Time: 53.900 secs | Total Fuel Consumed: 0.453 L | Total CO2 Emissions: 530.516 g
Date: 97.4588841296 | Trip: 515 | Vehicle ID: 220 | Total Distance: 4.260 km | Total Time: 428.300 secs | Total Idling Time: 60.700 secs | Total Fuel Consumed: 0.146 L | Total CO2 Emissions: 151.748 g
Date: 100.374391389 | Trip: 528 | Vehicle ID: 220 | Total Distance: 4.628 km | Total Time: 442.600 secs | Total Idling Time: 35.600 secs | Total Fuel Consumed: 0.215 L | Total CO2 Emissions: 236.086 g
Date: 101.533043833 | Trip: 537 | Vehicle ID: 220 | Total Distance: 7.979 km | Total Time: 1238.100 secs | Total Idling Time: 292.900 secs | Total Fuel Consumed: 0.425 L | Total CO2 Emissions: 469.999 g
Date: 102.370462481 | Trip: 541 | Vehicle ID: 220 | Total Distance: 0.940 km | Total Time: 99.200 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.054 L | Total CO2 Emissions: 60.412 g
Date: 103.600216898 | Trip: 556 | Vehicle ID: 220 | Total Distance: 1.655 km | Total Time: 195.900 secs | Total Idling Time: 20.900 secs | Total Fuel Consumed: 0.092 L | Total CO2 Emissions: 99.095 g
Date: 106.452052046 | Trip: 568 | Vehicle ID: 220 | Total Distance: 5.857 km | Total Time: 641.500 secs | Total Idling Time: 35.200 secs | Total Fuel Consumed: 0.307 L | Total CO2 Emissions: 351.594 g
Date: 108.508764565 | Trip: 582 | Vehicle ID: 220 | Total Distance: 2.859 km | Total Time: 379.500 secs | Total Idling Time: 35.100 secs | Total Fuel Consumed: 0.188 L | Total CO2 Emissions: 222.303 g
Date: 109.418103083 | Trip: 585 | Vehicle ID: 220 | Total Distance: 4.472 km | Total Time: 372.200 secs | Total Idling Time: 21.500 secs | Total Fuel Consumed: 0.160 L | Total CO2 Emissions: 191.582 g
Date: 110.571765944 | Trip: 595 | Vehicle ID: 220 | Total Distance: 8.986 km | Total Time: 777.400 secs | Total Idling Time: 14.600 secs | Total Fuel Consumed: 0.311 L | Total CO2 Emissions: 348.608 g
Date: 114.777630306 | Trip: 604 | Vehicle ID: 220 | Total Distance: 1.285 km | Total Time: 72.400 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.075 L | Total CO2 Emissions: 96.043 g
Date: 116.36808563 | Trip: 609 | Vehicle ID: 220 | Total Distance: 3.762 km | Total Time: 366.900 secs | Total Idling Time: 6.500 secs | Total Fuel Consumed: 0.169 L | Total CO2 Emissions: 199.701 g
Date: 116.414429269 | Trip: 610 | Vehicle ID: 220 | Total Distance: 5.396 km | Total Time: 426.300 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.212 L | Total CO2 Emissions: 249.777 g
Date: 119.487656676 | Trip: 618 | Vehicle ID: 220 | Total Distance: 3.965 km | Total Time: 305.300 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.137 L | Total CO2 Emissions: 136.134 g
Date: 120.568443713 | Trip: 626 | Vehicle ID: 220 | Total Distance: 9.216 km | Total Time: 940.900 secs | Total Idling Time: 256.000 secs | Total Fuel Consumed: 0.350 L | Total CO2 Emissions: 390.438 g
Date: 121.432567111 | Trip: 627 | Vehicle ID: 220 | Total Distance: 6.330 km | Total Time: 587.200 secs | Total Idling Time: 51.100 secs | Total Fuel Consumed: 0.302 L | Total CO2 Emissions: 353.007 g
Date: 123.384499083 | Trip: 637 | Vehicle ID: 220 | Total Distance: 7.924 km | Total Time: 741.100 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.267 L | Total CO2 Emissions: 277.190 g
Date: 124.458026454 | Trip: 643 | Vehicle ID: 220 | Total Distance: 4.965 km | Total Time: 491.900 secs | Total Idling Time: 69.600 secs | Total Fuel Consumed: 0.243 L | Total CO2 Emissions: 260.596 g
Date: 129.454545815 | Trip: 661 | Vehicle ID: 220 | Total Distance: 5.881 km | Total Time: 690.100 secs | Total Idling Time: 146.300 secs | Total Fuel Consumed: 0.288 L | Total CO2 Emissions: 317.830 g
Date: 129.48546737 | Trip: 662 | Vehicle ID: 220 | Total Distance: 8.527 km | Total Time: 811.700 secs | Total Idling Time: 82.500 secs | Total Fuel Consumed: 0.375 L | Total CO2 Emissions: 424.181 g
Date: 130.749658231 | Trip: 668 | Vehicle ID: 220 | Total Distance: 7.936 km | Total Time: 726.000 secs | Total Idling Time: 95.700 secs | Total Fuel Consumed: 0.362 L | Total CO2 Emissions: 422.552 g
Date: 131.871786611 | Trip: 674 | Vehicle ID: 220 | Total Distance: 8.530 km | Total Time: 1104.600 secs | Total Idling Time: 314.100 secs | Total Fuel Consumed: 0.365 L | Total CO2 Emissions: 449.059 g
Date: 135.368415454 | Trip: 680 | Vehicle ID: 220 | Total Distance: 5.836 km | Total Time: 524.400 secs | Total Idling Time: 11.200 secs | Total Fuel Consumed: 0.224 L | Total CO2 Emissions: 240.084 g
Date: 135.485744565 | Trip: 681 | Vehicle ID: 220 | Total Distance: 1.799 km | Total Time: 163.600 secs | Total Idling Time: 27.500 secs | Total Fuel Consumed: 0.087 L | Total CO2 Emissions: 99.945 g
Date: 142.367952324 | Trip: 705 | Vehicle ID: 220 | Total Distance: 5.996 km | Total Time: 561.700 secs | Total Idling Time: 42.000 secs | Total Fuel Consumed: 0.200 L | Total CO2 Emissions: 202.770 g
Date: 143.445742685 | Trip: 712 | Vehicle ID: 220 | Total Distance: 4.172 km | Total Time: 409.900 secs | Total Idling Time: 59.900 secs | Total Fuel Consumed: 0.185 L | Total CO2 Emissions: 211.675 g
Date: 143.482118824 | Trip: 713 | Vehicle ID: 220 | Total Distance: 8.134 km | Total Time: 897.600 secs | Total Idling Time: 134.200 secs | Total Fuel Consumed: 0.354 L | Total CO2 Emissions: 412.763 g
Date: 146.658350324 | Trip: 723 | Vehicle ID: 220 | Total Distance: 2.619 km | Total Time: 264.000 secs | Total Idling Time: 84.500 secs | Total Fuel Consumed: 0.095 L | Total CO2 Emissions: 106.811 g
Date: 148.510261333 | Trip: 732 | Vehicle ID: 220 | Total Distance: 9.409 km | Total Time: 990.500 secs | Total Idling Time: 179.400 secs | Total Fuel Consumed: 0.435 L | Total CO2 Emissions: 511.561 g
Date: 149.491795343 | Trip: 736 | Vehicle ID: 220 | Total Distance: 6.530 km | Total Time: 502.000 secs | Total Idling Time: 42.800 secs | Total Fuel Consumed: 0.259 L | Total CO2 Emissions: 277.681 g
Date: 149.542287093 | Trip: 737 | Vehicle ID: 220 | Total Distance: 7.773 km | Total Time: 538.100 secs | Total Idling Time: 14.300 secs | Total Fuel Consumed: 0.313 L | Total CO2 Emissions: 329.192 g
Date: 149.653599556 | Trip: 739 | Vehicle ID: 220 | Total Distance: 7.945 km | Total Time: 873.500 secs | Total Idling Time: 195.200 secs | Total Fuel Consumed: 0.294 L | Total CO2 Emissions: 321.082 g
Date: 151.424340991 | Trip: 748 | Vehicle ID: 220 | Total Distance: 2.128 km | Total Time: 149.400 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.105 L | Total CO2 Emissions: 121.854 g
Date: 153.3800395 | Trip: 755 | Vehicle ID: 220 | Total Distance: 5.977 km | Total Time: 595.900 secs | Total Idling Time: 58.700 secs | Total Fuel Consumed: 0.213 L | Total CO2 Emissions: 230.976 g
Date: 3.98880686111 | Trip: 529 | Vehicle ID: 399 | Total Distance: 6.467 km | Total Time: 723.700 secs | Total Idling Time: 113.700 secs | Total Fuel Consumed: 0.247 L | Total CO2 Emissions: 252.450 g
Date: 4.07239506482 | Trip: 530 | Vehicle ID: 399 | Total Distance: 6.637 km | Total Time: 813.800 secs | Total Idling Time: 111.200 secs | Total Fuel Consumed: 0.278 L | Total CO2 Emissions: 251.441 g
Date: 10.6306363704 | Trip: 560 | Vehicle ID: 399 | Total Distance: 5.504 km | Total Time: 558.500 secs | Total Idling Time: 128.600 secs | Total Fuel Consumed: 0.202 L | Total CO2 Emissions: 187.886 g
Date: 16.8282445093 | Trip: 583 | Vehicle ID: 399 | Total Distance: 3.641 km | Total Time: 188.300 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.180 L | Total CO2 Emissions: 218.003 g
Date: 17.9067770093 | Trip: 587 | Vehicle ID: 399 | Total Distance: 10.346 km | Total Time: 1153.100 secs | Total Idling Time: 227.600 secs | Total Fuel Consumed: 0.461 L | Total CO2 Emissions: 528.276 g
Date: 31.8312095463 | Trip: 620 | Vehicle ID: 399 | Total Distance: 5.361 km | Total Time: 600.200 secs | Total Idling Time: 91.700 secs | Total Fuel Consumed: 0.234 L | Total CO2 Emissions: 291.173 g
Date: 32.0104812407 | Trip: 622 | Vehicle ID: 399 | Total Distance: 2.810 km | Total Time: 386.800 secs | Total Idling Time: 66.500 secs | Total Fuel Consumed: 0.082 L | Total CO2 Emissions: 88.433 g
Date: 43.8273775741 | Trip: 656 | Vehicle ID: 399 | Total Distance: 2.464 km | Total Time: 304.500 secs | Total Idling Time: 114.300 secs | Total Fuel Consumed: 0.103 L | Total CO2 Emissions: 121.373 g
Date: 50.847115537 | Trip: 687 | Vehicle ID: 399 | Total Distance: 5.708 km | Total Time: 431.100 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.238 L | Total CO2 Emissions: 274.794 g
Date: 60.7682069722 | Trip: 734 | Vehicle ID: 399 | Total Distance: 0.612 km | Total Time: 73.200 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.038 L | Total CO2 Emissions: 42.532 g
Date: 72.5782660926 | Trip: 756 | Vehicle ID: 399 | Total Distance: 5.515 km | Total Time: 617.300 secs | Total Idling Time: 143.600 secs | Total Fuel Consumed: 0.275 L | Total CO2 Emissions: 313.693 g
Date: 72.7809559815 | Trip: 760 | Vehicle ID: 399 | Total Distance: 10.992 km | Total Time: 457.600 secs | Total Idling Time: 12.500 secs | Total Fuel Consumed: 0.532 L | Total CO2 Emissions: 583.396 g
Date: 79.617401713 | Trip: 784 | Vehicle ID: 399 | Total Distance: 3.122 km | Total Time: 262.400 secs | Total Idling Time: 15.200 secs | Total Fuel Consumed: 0.153 L | Total CO2 Emissions: 154.439 g
Date: 80.7891717037 | Trip: 793 | Vehicle ID: 399 | Total Distance: 5.756 km | Total Time: 486.400 secs | Total Idling Time: 51.400 secs | Total Fuel Consumed: 0.198 L | Total CO2 Emissions: 241.166 g
Date: 83.8253303241 | Trip: 812 | Vehicle ID: 399 | Total Distance: 4.382 km | Total Time: 381.200 secs | Total Idling Time: 6.600 secs | Total Fuel Consumed: 0.207 L | Total CO2 Emissions: 246.526 g
Date: 83.8847508056 | Trip: 813 | Vehicle ID: 399 | Total Distance: 1.565 km | Total Time: 112.100 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.060 L | Total CO2 Emissions: 77.685 g
Date: 84.9116423981 | Trip: 816 | Vehicle ID: 399 | Total Distance: 9.147 km | Total Time: 779.000 secs | Total Idling Time: 40.300 secs | Total Fuel Consumed: 0.335 L | Total CO2 Emissions: 392.833 g
Date: 88.0323854167 | Trip: 830 | Vehicle ID: 399 | Total Distance: 6.751 km | Total Time: 719.700 secs | Total Idling Time: 90.100 secs | Total Fuel Consumed: 0.364 L | Total CO2 Emissions: 416.467 g
Date: 102.880043963 | Trip: 840 | Vehicle ID: 399 | Total Distance: 7.572 km | Total Time: 858.800 secs | Total Idling Time: 196.000 secs | Total Fuel Consumed: 0.344 L | Total CO2 Emissions: 392.414 g
Date: 109.080509278 | Trip: 855 | Vehicle ID: 399 | Total Distance: 8.317 km | Total Time: 799.900 secs | Total Idling Time: 67.600 secs | Total Fuel Consumed: 0.346 L | Total CO2 Emissions: 410.354 g
Date: 120.060092352 | Trip: 878 | Vehicle ID: 399 | Total Distance: 4.914 km | Total Time: 573.800 secs | Total Idling Time: 147.200 secs | Total Fuel Consumed: 0.234 L | Total CO2 Emissions: 261.440 g
Date: 120.839490481 | Trip: 883 | Vehicle ID: 399 | Total Distance: 7.937 km | Total Time: 824.500 secs | Total Idling Time: 186.000 secs | Total Fuel Consumed: 0.322 L | Total CO2 Emissions: 385.966 g
Date: 125.820534722 | Trip: 902 | Vehicle ID: 399 | Total Distance: 5.467 km | Total Time: 541.200 secs | Total Idling Time: 40.000 secs | Total Fuel Consumed: 0.184 L | Total CO2 Emissions: 221.062 g
