DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
1.62956727778,299,825,0,42.2436544444,-83.7493288889,30,20.0599994659,1681,45.0980415344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,200,42.2436544444,-83.7493288889,30,20.0599994659,1681,43.1372566223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,1000,42.2436544444,-83.7493288889,34,20.0599994659,1681,43.1372566223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,1100,42.2436544444,-83.7493288889,34,15.1000003815,1298,43.1372566223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,2100,42.2436544444,-83.7493288889,37,15.1000003815,1298,43.1372566223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,3200,42.2436544444,-83.7493288889,39,15.3999996185,1310,43.1372566223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,4200,42.2436544444,-83.7493288889,42,15.3999996185,1310,43.1372566223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,5300,42.243635,-83.74996,44,15.1599998474,1383,45.0980415344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,6300,42.243635,-83.74996,46,15.1599998474,1383,45.0980415344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,7400,42.243635,-83.74996,47,16.6900005341,1724,45.0980415344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,8400,42.243635,-83.74996,48,16.6900005341,1724,45.0980415344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,9400,42.243635,-83.74996,49,16.6900005341,1724,45.0980415344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,9500,42.243635,-83.74996,49,16.7199993134,1939,45.0980415344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,10500,42.2436033333,-83.7509116667,50,16.7199993134,1939,41.5686264038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,11500,42.2436033333,-83.7509116667,51,19.3299999237,2045,41.5686264038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,12600,42.2436033333,-83.7509116667,52,19.3299999237,2045,41.5686264038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,13600,42.2436033333,-83.7509116667,52,15.1999998093,2046,41.5686264038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62956727778,299,825,15700,42.2435675,-83.7517744444,53,18.2199993134,2050,36.8627471924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
