DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
8.56016175925,8,730,0,42.26657,-83.7070594444,48,3.1099998951,1491,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.34375,NaN,2.34375,NaN
8.56016175925,8,730,600,42.26657,-83.7070594444,49,3.1099998951,1491,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.34375,NaN,2.34375,NaN
8.56016175925,8,730,2100,42.26657,-83.7070594444,49,3.1400001049,1508,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,2800,42.2669594444,-83.7069733333,49,3.1400001049,1508,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,3200,42.2669594444,-83.7069733333,50,3.1400001049,1508,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,4200,42.2669594444,-83.7069733333,50,3.21000003815,1517,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,5900,42.2673919444,-83.7068747222,50,3.21000003815,1517,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,6600,42.2673919444,-83.7068747222,50,3.26999998093,1493,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,7200,42.2673919444,-83.7068747222,49,3.26999998093,1493,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,8600,42.2673919444,-83.7068747222,49,3.17000007629,1484,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,8900,42.2674808333,-83.7067391667,49,3.17000007629,1484,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,10600,42.2674808333,-83.7067391667,49,3.26999998093,1530,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,11300,42.2674808333,-83.7067391667,50,3.26999998093,1530,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,12000,42.2677308333,-83.7068886111,50,3.26999998093,1530,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,12700,42.2677308333,-83.7068886111,51,3.29999995232,1575,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,13700,42.2677308333,-83.7068886111,52,3.29999995232,1575,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,14800,42.2677308333,-83.7068886111,53,3.49000000954,1626,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,14900,42.2681261111,-83.7071647222,53,3.49000000954,1626,14.117647171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,15800,42.2681261111,-83.7071647222,54,3.49000000954,1626,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,16900,42.2681261111,-83.7071647222,54,3.54999995232,1657,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,17900,42.2686419444,-83.7076086111,54,3.54999995232,1657,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,18800,42.2686419444,-83.7076086111,54,3.57999992371,1680,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,19000,42.2686419444,-83.7076086111,55,3.57999992371,1680,13.7254905701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,20900,42.2686419444,-83.7076086111,55,3.57999992371,1497,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,21900,42.2696008333,-83.7079794444,55,3.57999992371,1497,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,22500,42.2696008333,-83.7079794444,54,3.57999992371,1497,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,23300,42.2696008333,-83.7079794444,54,3.01999998093,1010,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,24500,42.2696008333,-83.7079794444,51,3.01999998093,1010,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,24900,42.2701297222,-83.7078441667,51,3.01999998093,1010,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,25300,42.2701297222,-83.7078441667,51,3.1099998951,1012,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,25600,42.2701297222,-83.7078441667,45,3.1099998951,1012,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,26400,42.2701297222,-83.7078441667,45,3.1099998951,1012,20.392156601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,26600,42.2701297222,-83.7078441667,37,3.1099998951,1012,20.392156601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,27400,42.2701297222,-83.7078441667,37,3.07999992371,1020,20.392156601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.34375,NaN
8.56016175925,8,730,28000,42.2708769444,-83.7081111111,33,3.07999992371,1020,20.392156601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,2.34375,NaN
