DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
15.4716474167,223,643,29200,42.2326930556,-83.7788802778,39,NaN,1279,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.78125,NaN
15.4716474167,223,643,30400,42.2326930556,-83.7788802778,32,NaN,1279,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.78125,NaN
15.4716474167,223,643,31000,42.2326930556,-83.7788802778,32,NaN,1064,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.78125,NaN
15.4716474167,223,643,31600,42.2326930556,-83.7788802778,25,NaN,1064,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.78125,NaN
15.4716474167,223,643,32000,42.2329086111,-83.7788819444,25,NaN,1064,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.78125,NaN
15.4716474167,223,643,32200,42.2329086111,-83.7788819444,25,NaN,1064,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-2.34375,NaN
15.4716474167,223,643,32800,42.2329086111,-83.7788819444,19,NaN,1064,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-2.34375,NaN
15.4716474167,223,643,33400,42.2329086111,-83.7788819444,19,NaN,793,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-2.34375,NaN
15.4716474167,223,643,34000,42.2329086111,-83.7788819444,7,NaN,793,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-2.34375,NaN
15.4716474167,223,643,35000,42.2329911111,-83.7788713889,7,NaN,793,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-2.34375,NaN
15.4716474167,223,643,35200,42.2329911111,-83.7788713889,2,NaN,793,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-2.34375,NaN
15.4716474167,223,643,35800,42.2329911111,-83.7788713889,2,NaN,803,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-2.34375,NaN
15.4716474167,223,643,36500,42.2329911111,-83.7788713889,2,NaN,787,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-2.34375,NaN
15.4716474167,223,643,37100,42.2329911111,-83.7788713889,2,NaN,787,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-2.34375,NaN
15.4716474167,223,643,37600,42.2329911111,-83.7788713889,2,NaN,787,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-2.34375,NaN
15.4716474167,223,643,38200,42.2329911111,-83.7788713889,2,NaN,787,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,38800,42.2329911111,-83.7788713889,0,NaN,787,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,40800,42.2329911111,-83.7788713889,0,NaN,809,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,43300,42.2329911111,-83.7788713889,0,NaN,805,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,44900,42.2329916667,-83.778865,0,NaN,805,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,45700,42.2329916667,-83.778865,0,NaN,837,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,45800,42.2329916667,-83.778865,0,NaN,1363,31.372549057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,46400,42.2329916667,-83.778865,0,NaN,1363,37.6470603943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,46900,42.2329916667,-83.778865,0,NaN,1363,37.6470603943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,48000,42.2330297222,-83.77887,4,NaN,1363,37.6470603943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,50400,42.2330297222,-83.77887,12,NaN,2011,37.6470603943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,51600,42.2330297222,-83.77887,22,NaN,2011,100.392158508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,52000,42.233175,-83.7788427778,22,NaN,2011,100.392158508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,52800,42.233175,-83.7788427778,31,NaN,2691,100.392158508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,54000,42.233175,-83.7788427778,44,NaN,2691,100.392158508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,54900,42.2334058333,-83.7786025,44,NaN,2691,100.392158508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,55200,42.2334058333,-83.7786025,51,NaN,2314,100.392158508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,56400,42.2334058333,-83.7786025,57,NaN,2314,100.392158508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,57000,42.2334058333,-83.7786025,57,NaN,2314,112.941177368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,-3.125,NaN
15.4716474167,223,643,57600,42.2334058333,-83.7786025,63,NaN,2020,112.941177368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-3.125,NaN
15.4716474167,223,643,57900,42.2337108333,-83.7781961111,63,NaN,2020,112.941177368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-3.125,NaN
15.4716474167,223,643,60000,42.2337108333,-83.7781961111,70,NaN,1691,112.941177368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-3.125,NaN
15.4716474167,223,643,60900,42.2340858333,-83.7776977778,70,NaN,1691,112.941177368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-3.125,NaN
15.4716474167,223,643,61200,42.2340858333,-83.7776977778,73,NaN,1691,112.941177368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-3.125,NaN
15.4716474167,223,643,62400,42.2340858333,-83.7776977778,77,NaN,1851,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.125,NaN,-3.125,NaN
15.4716474167,223,643,63000,42.2340858333,-83.7776977778,77,NaN,1851,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-3.125,NaN
15.4716474167,223,643,63600,42.2340858333,-83.7776977778,79,NaN,1851,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-3.125,NaN
15.4716474167,223,643,63900,42.2345161111,-83.7771452778,79,NaN,1851,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-3.125,NaN
15.4716474167,223,643,64800,42.2345161111,-83.7771452778,81,NaN,1550,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-3.125,NaN
15.4716474167,223,643,67200,42.2345161111,-83.7771452778,80,NaN,1523,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-3.125,NaN
15.4716474167,223,643,67700,42.2345161111,-83.7771452778,80,NaN,1523,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-3.125,NaN
15.4716474167,223,643,67900,42.2350944444,-83.7763819444,80,NaN,1523,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.78125,NaN,-3.125,NaN
15.4716474167,223,643,68400,42.2350944444,-83.7763819444,80,NaN,1523,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,69500,42.2350944444,-83.7763819444,80,NaN,1508,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,70700,42.2350944444,-83.7763819444,79,NaN,1508,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,71000,42.2355077778,-83.7758038889,79,NaN,1508,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,71900,42.2355077778,-83.7758038889,78,NaN,1478,50.1960792542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,73100,42.2355077778,-83.7758038889,78,NaN,1478,69.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,73800,42.2355077778,-83.7758038889,78,NaN,1478,69.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.03125,NaN,-3.125,NaN
15.4716474167,223,643,74100,42.2359391667,-83.7752588889,78,NaN,1478,69.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.03125,NaN,-3.125,NaN
15.4716474167,223,643,74400,42.2359391667,-83.7752588889,79,NaN,1487,69.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.03125,NaN,-3.125,NaN
15.4716474167,223,643,76400,42.2359391667,-83.7752588889,79,NaN,1510,69.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.03125,NaN,-3.125,NaN
15.4716474167,223,643,77000,42.2359391667,-83.7752588889,80,NaN,1510,69.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.03125,NaN,-3.125,NaN
15.4716474167,223,643,77100,42.2363780556,-83.7747077778,80,NaN,1510,69.0196075439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.03125,NaN,-3.125,NaN
15.4716474167,223,643,78200,42.2363780556,-83.7747077778,80,NaN,1510,106.666671753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.03125,NaN,-3.125,NaN
15.4716474167,223,643,78800,42.2363780556,-83.7747077778,80,NaN,1513,106.666671753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,79900,42.2368175,-83.7741566667,80,NaN,1513,106.666671753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,81200,42.2368175,-83.7741566667,80,NaN,1518,106.666671753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,81900,42.2368175,-83.7741566667,79,NaN,1518,106.666671753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,83100,42.2368175,-83.7741566667,78,NaN,1518,106.666671753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,83900,42.2373927778,-83.7734275,78,NaN,1518,106.666671753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,84300,42.2373927778,-83.7734275,78,NaN,1477,34.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,85600,42.2373927778,-83.7734275,76,NaN,1477,34.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,86800,42.2373927778,-83.7734275,76,NaN,1432,34.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,86900,42.2378188889,-83.7728991667,76,NaN,1432,34.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,88000,42.2378188889,-83.7728991667,75,NaN,1432,34.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,89200,42.2378188889,-83.7728991667,74,NaN,1418,34.509803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5625,NaN,-3.125,NaN
15.4716474167,223,643,89800,42.2378188889,-83.7728991667,74,NaN,1418,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,90000,42.2382277778,-83.7723744444,74,NaN,1418,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,90400,42.2382277778,-83.7723744444,73,NaN,1418,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,91700,42.2382277778,-83.7723744444,72,NaN,1358,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,93000,42.2386136111,-83.7718552778,72,NaN,1358,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,94000,42.2386136111,-83.7718552778,69,NaN,1310,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.125,NaN,-3.125,NaN
15.4716474167,223,643,95200,42.2386136111,-83.7718552778,67,NaN,1310,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.59375,NaN,-3.125,NaN
15.4716474167,223,643,95900,42.2389816667,-83.7713672222,67,NaN,1310,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.59375,NaN,-3.125,NaN
15.4716474167,223,643,96400,42.2389816667,-83.7713672222,65,NaN,1229,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.59375,NaN,-3.125,NaN
15.4716474167,223,643,97700,42.2389816667,-83.7713672222,60,NaN,1229,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.59375,NaN,-3.125,NaN
15.4716474167,223,643,98900,42.2392944444,-83.770935,54,NaN,1276,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.59375,NaN,-3.125,NaN
15.4716474167,223,643,100100,42.2392944444,-83.770935,48,NaN,1276,15.6862745285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.59375,NaN,-3.125,NaN
15.4716474167,223,643,100700,42.2392944444,-83.770935,48,NaN,1276,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,101300,42.2392944444,-83.770935,41,NaN,1185,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,102000,42.2395413889,-83.7706230556,41,NaN,1185,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,102600,42.2395413889,-83.7706230556,31,NaN,1185,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,103700,42.2395413889,-83.7706230556,31,NaN,1002,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,104900,42.2395413889,-83.7706230556,23,NaN,1002,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,105900,42.2397202778,-83.7703841667,23,NaN,1002,12.5490198135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,106100,42.2397202778,-83.7703841667,17,NaN,763,21.9607849121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,107300,42.2397202778,-83.7703841667,16,NaN,763,21.9607849121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-3.125,NaN
15.4716474167,223,643,108100,42.2397202778,-83.7703841667,16,NaN,1348,21.9607849121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.78125,NaN
15.4716474167,223,643,109100,42.2398244444,-83.770265,16,NaN,1348,21.9607849121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.78125,NaN
15.4716474167,223,643,110600,42.2398244444,-83.770265,16,NaN,1867,21.9607849121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.78125,NaN
15.4716474167,223,643,111200,42.2398244444,-83.770265,25,NaN,1867,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.34375,NaN,0.78125,NaN
15.4716474167,223,643,112100,42.2399825,-83.7700869444,25,NaN,1867,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.34375,NaN,0.78125,NaN
15.4716474167,223,643,112600,42.2399825,-83.7700869444,30,NaN,1867,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.34375,NaN,0.78125,NaN
15.4716474167,223,643,112700,42.2399825,-83.7700869444,30,NaN,1937,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.34375,NaN,0.78125,NaN
15.4716474167,223,643,113900,42.2399825,-83.7700869444,34,NaN,1937,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.34375,NaN,0.78125,NaN
15.4716474167,223,643,115000,42.2401891667,-83.7698505556,34,NaN,1937,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.34375,NaN,0.78125,NaN
15.4716474167,223,643,115100,42.2401891667,-83.7698505556,40,NaN,1774,78.4313735962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.34375,NaN,0.78125,NaN
15.4716474167,223,643,116300,42.2401891667,-83.7698505556,45,NaN,1774,100.392158508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,0.78125,NaN
15.4716474167,223,643,117500,42.2401891667,-83.7698505556,48,NaN,1572,100.392158508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78125,NaN,0.78125,NaN
